Protein IDs,Gene names,Protein names,Fasta headers,Log2FC,P_Value,Mean_Control,Mean_Ethylene
Glyma.01G044500.1.p,,,Glyma.01G044500.1.p pacid=30542916 transcript=Glyma.01G044500.1 locus=Glyma.01G044500 ID=Glyma.01G044500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.5049348249004677,0.0451051313844357,6322533.333333333,2227720.0
Glyma.01G045700.1.p;Glyma.02G106000.3.p;Glyma.02G106000.2.p;Glyma.02G106000.1.p;Glyma.02G106000.7.p;Glyma.02G106000.6.p;Glyma.02G106000.5.p;Glyma.02G106000.4.p,,,Glyma.01G045700.1.p pacid=30544963 transcript=Glyma.01G045700.1 locus=Glyma.01G045700 ID=Glyma.01G045700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G106000.3.p pacid=30508070 transcript=Glyma.02G106000.3 locus=Glyma.02G106000 ID=Glyma.02G106000.3.Wm82.a,1.2884406375841548,0.0685495006730839,6178700.0,15092333.333333334
Glyma.01G046200.3.p;Glyma.01G046200.1.p;Glyma.01G046200.2.p,,,Glyma.01G046200.3.p pacid=30543680 transcript=Glyma.01G046200.3 locus=Glyma.01G046200 ID=Glyma.01G046200.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G046200.1.p pacid=30543679 transcript=Glyma.01G046200.1 locus=Glyma.01G046200 ID=Glyma.01G046200.1.Wm82.a,0.1201972205899036,0.8358635187289772,191348333.3333333,207973333.3333333
Glyma.01G050900.1.p,,,Glyma.01G050900.1.p pacid=30543530 transcript=Glyma.01G050900.1 locus=Glyma.01G050900 ID=Glyma.01G050900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-2.3070132962248,0.0066401920760054,36015666.666666664,7277986.666666667
Glyma.01G051400.1.p,,,Glyma.01G051400.1.p pacid=30543508 transcript=Glyma.01G051400.1 locus=Glyma.01G051400 ID=Glyma.01G051400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3456959249000538,0.7740120836203958,5659753.333333333,4453820.0
Glyma.01G052600.6.p;Glyma.01G052600.3.p;Glyma.01G052600.8.p;Glyma.01G052600.1.p;Glyma.01G052600.5.p;Glyma.01G052600.2.p;Glyma.01G052600.7.p;Glyma.01G052600.4.p,,,Glyma.01G052600.6.p pacid=30545008 transcript=Glyma.01G052600.6 locus=Glyma.01G052600 ID=Glyma.01G052600.6.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G052600.3.p pacid=30545007 transcript=Glyma.01G052600.3 locus=Glyma.01G052600 ID=Glyma.01G052600.3.Wm82.a,-4.721882670876799,0.2337692097866237,1872586.6666666667,70960.0
Glyma.01G055500.2.p;Glyma.02G113900.1.p;Glyma.01G055500.3.p;Glyma.01G055500.1.p,,,Glyma.01G055500.2.p pacid=30543084 transcript=Glyma.01G055500.2 locus=Glyma.01G055500 ID=Glyma.01G055500.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G113900.1.p pacid=30507419 transcript=Glyma.02G113900.1 locus=Glyma.02G113900 ID=Glyma.02G113900.1.Wm82.a,0.2811980928481631,0.3974099687765167,1269170.0,1542300.0
Glyma.02G114800.1.p;Glyma.01G056300.1.p,,,Glyma.02G114800.1.p pacid=30507965 transcript=Glyma.02G114800.1 locus=Glyma.02G114800 ID=Glyma.02G114800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G056300.1.p pacid=30542220 transcript=Glyma.01G056300.1 locus=Glyma.01G056300 ID=Glyma.01G056300.1.Wm82.a,0.8998108561791092,0.5631595803788598,1904873.3333333333,3554153.333333333
Glyma.02G115900.2.p;Glyma.02G115900.1.p;Glyma.01G058000.1.p,,,Glyma.02G115900.2.p pacid=30507086 transcript=Glyma.02G115900.2 locus=Glyma.02G115900 ID=Glyma.02G115900.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G115900.1.p pacid=30507087 transcript=Glyma.02G115900.1 locus=Glyma.02G115900 ID=Glyma.02G115900.1.Wm82.a,0.117021897060823,0.955285692087047,1682173.3333333333,1824306.6666666667
Glyma.02G116100.2.p;Glyma.01G058300.1.p;Glyma.02G116100.1.p,,,Glyma.02G116100.2.p pacid=30508205 transcript=Glyma.02G116100.2 locus=Glyma.02G116100 ID=Glyma.02G116100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G058300.1.p pacid=30545102 transcript=Glyma.01G058300.1 locus=Glyma.01G058300 ID=Glyma.01G058300.1.Wm82.a,-0.7595064109209291,0.0100254651949217,151300000.0,89372666.66666667
Glyma.01G058600.1.p,,,Glyma.01G058600.1.p pacid=30544688 transcript=Glyma.01G058600.1 locus=Glyma.01G058600 ID=Glyma.01G058600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.5512700093862672,0.0352986833487883,782100000.0,266860000.0
Glyma.01G061500.1.p;Glyma.02G119700.1.p,,,Glyma.01G061500.1.p pacid=30541657 transcript=Glyma.01G061500.1 locus=Glyma.01G061500 ID=Glyma.01G061500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G119700.1.p pacid=30508188 transcript=Glyma.02G119700.1 locus=Glyma.02G119700 ID=Glyma.02G119700.1.Wm82.a,-0.6194436453498333,0.4507577140168913,3823633.3333333335,2488886.6666666665
Glyma.01G062000.2.p;Glyma.01G062000.1.p,,,Glyma.01G062000.2.p pacid=30544177 transcript=Glyma.01G062000.2 locus=Glyma.01G062000 ID=Glyma.01G062000.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G062000.1.p pacid=30544176 transcript=Glyma.01G062000.1 locus=Glyma.01G062000 ID=Glyma.01G062000.1.Wm82.a,-0.312860518346891,0.8612356045238807,11855220.0,9543973.333333334
Glyma.01G062400.1.p;Glyma.02G120600.1.p,,,Glyma.01G062400.1.p pacid=30541750 transcript=Glyma.01G062400.1 locus=Glyma.01G062400 ID=Glyma.01G062400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.978539809215204,0.0055251054181143,526260000.0,267073333.3333333
Glyma.01G063000.1.p,,,Glyma.01G063000.1.p pacid=30541545 transcript=Glyma.01G063000.1 locus=Glyma.01G063000 ID=Glyma.01G063000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.4745475277913141,0.1499626247433561,15757666.666666666,21895000.0
Glyma.01G065100.1.p;Glyma.02G122900.1.p,,,Glyma.01G065100.1.p pacid=30542177 transcript=Glyma.01G065100.1 locus=Glyma.01G065100 ID=Glyma.01G065100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G122900.1.p pacid=30506941 transcript=Glyma.02G122900.1 locus=Glyma.02G122900 ID=Glyma.02G122900.1.Wm82.a,-0.2340097304699983,0.7503413722603745,4892733.333333333,4160136.6666666665
Glyma.01G067900.1.p,,,Glyma.01G067900.1.p pacid=30545278 transcript=Glyma.01G067900.1 locus=Glyma.01G067900 ID=Glyma.01G067900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4848330354825825,0.707576927466046,5930320.0,4237686.666666667
Glyma.01G068000.1.p;Glyma.02G124500.1.p,,,Glyma.01G068000.1.p pacid=30541508 transcript=Glyma.01G068000.1 locus=Glyma.01G068000 ID=Glyma.01G068000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G124500.1.p pacid=30510160 transcript=Glyma.02G124500.1 locus=Glyma.02G124500 ID=Glyma.02G124500.1.Wm82.a,0.0033899473595816,0.9928596083985656,110804333.33333331,111065000.0
Glyma.01G074500.1.p;Glyma.01G074500.5.p;Glyma.01G074500.4.p;Glyma.01G074500.3.p;Glyma.01G074500.2.p;Glyma.08G339000.3.p;Glyma.08G339000.2.p;Glyma.08G339000.1.p,,,Glyma.01G074500.1.p pacid=30543916 transcript=Glyma.01G074500.1 locus=Glyma.01G074500 ID=Glyma.01G074500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G074500.5.p pacid=30543918 transcript=Glyma.01G074500.5 locus=Glyma.01G074500 ID=Glyma.01G074500.5.Wm82.a,-1.529736967352032,0.3595654977177459,20146320.0,6977486.666666667
Glyma.01G074600.2.p;Glyma.01G074600.1.p,,,Glyma.01G074600.2.p pacid=30542832 transcript=Glyma.01G074600.2 locus=Glyma.01G074600 ID=Glyma.01G074600.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G074600.1.p pacid=30542831 transcript=Glyma.01G074600.1 locus=Glyma.01G074600 ID=Glyma.01G074600.1.Wm82.a,2.1888313415156246,0.0003748069727103,5454566.666666667,24869333.33333333
Glyma.01G074700.1.p;Glyma.U016500.1.p;REV__Glyma.11G123500.3.p;REV__Glyma.11G123500.2.p;REV__Glyma.11G123500.1.p,,,Glyma.01G074700.1.p pacid=30543925 transcript=Glyma.01G074700.1 locus=Glyma.01G074700 ID=Glyma.01G074700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.U016500.1.p pacid=30535282 transcript=Glyma.U016500.1 locus=Glyma.U016500 ID=Glyma.U016500.1.Wm82.a2.v1 ann,0.6137099556762597,0.2142759846453402,16269666.666666666,24895666.666666668
Glyma.01G075400.1.p,,,Glyma.01G075400.1.p pacid=30542644 transcript=Glyma.01G075400.1 locus=Glyma.01G075400 ID=Glyma.01G075400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.4140804170978418,0.2112199402732595,5521386.666666667,14713933.333333334
Glyma.01G076100.3.p;Glyma.01G076100.1.p;Glyma.01G076100.4.p;Glyma.01G076100.2.p,,,Glyma.01G076100.3.p pacid=30544061 transcript=Glyma.01G076100.3 locus=Glyma.01G076100 ID=Glyma.01G076100.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G076100.1.p pacid=30544060 transcript=Glyma.01G076100.1 locus=Glyma.01G076100 ID=Glyma.01G076100.1.Wm82.a,-0.8561493862721189,0.0488085488432676,137180000.0,75781666.66666667
Glyma.01G078800.1.p,,,Glyma.01G078800.1.p pacid=30542206 transcript=Glyma.01G078800.1 locus=Glyma.01G078800 ID=Glyma.01G078800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.911781174854173,0.3113328886093155,16890986.666666668,4489020.0
Glyma.01G079100.2.p;Glyma.01G079100.1.p;Glyma.01G136500.1.p;Glyma.01G079100.5.p;Glyma.01G079100.3.p;Glyma.01G079100.4.p;Glyma.01G136500.2.p;Glyma.03G031700.1.p,,,Glyma.01G079100.2.p pacid=30541766 transcript=Glyma.01G079100.2 locus=Glyma.01G079100 ID=Glyma.01G079100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G079100.1.p pacid=30541765 transcript=Glyma.01G079100.1 locus=Glyma.01G079100 ID=Glyma.01G079100.1.Wm82.a,-0.8056039967910672,0.0141501346487901,6525933.333333333,3733633.3333333335
Glyma.01G080400.1.p,,,Glyma.01G080400.1.p pacid=30543688 transcript=Glyma.01G080400.1 locus=Glyma.01G080400 ID=Glyma.01G080400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0882563771915732,0.8852107745323294,7231033.333333333,7687200.0
Glyma.01G081300.1.p,,,Glyma.01G081300.1.p pacid=30545305 transcript=Glyma.01G081300.1 locus=Glyma.01G081300 ID=Glyma.01G081300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.338247833442558,0.0050352675680215,3292366666.6666665,1302133333.3333333
Glyma.01G081500.1.p;Glyma.15G002000.1.p,,,Glyma.01G081500.1.p pacid=30544367 transcript=Glyma.01G081500.1 locus=Glyma.01G081500 ID=Glyma.01G081500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.7222967886236935,0.2676643705073136,436596666.6666667,720300000.0
Glyma.01G082200.2.p;Glyma.01G082200.1.p;Glyma.08G264000.1.p,,,Glyma.01G082200.2.p pacid=30542189 transcript=Glyma.01G082200.2 locus=Glyma.01G082200 ID=Glyma.01G082200.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G082200.1.p pacid=30542188 transcript=Glyma.01G082200.1 locus=Glyma.01G082200 ID=Glyma.01G082200.1.Wm82.a,-0.2669359380673531,0.2542611924408164,334483333.3333333,277983333.3333333
Glyma.01G086900.1.p;Glyma.02G099200.1.p,,,Glyma.01G086900.1.p pacid=30543218 transcript=Glyma.01G086900.1 locus=Glyma.01G086900 ID=Glyma.01G086900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G099200.1.p pacid=30507119 transcript=Glyma.02G099200.1 locus=Glyma.02G099200 ID=Glyma.02G099200.1.Wm82.a,-0.5166212180527633,0.4061796877792668,82006333.33333333,57323000.0
Glyma.01G087000.1.p,,,Glyma.01G087000.1.p pacid=30542939 transcript=Glyma.01G087000.1 locus=Glyma.01G087000 ID=Glyma.01G087000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0005661996374809,0.9988010221884392,13077333.333333334,13082466.666666666
Glyma.01G087100.1.p,,,Glyma.01G087100.1.p pacid=30542531 transcript=Glyma.01G087100.1 locus=Glyma.01G087100 ID=Glyma.01G087100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.3834599431632,0.5141450196996354,3452453.333333333,1323320.0
Glyma.01G087900.3.p;Glyma.01G087900.2.p;Glyma.01G087900.1.p;Glyma.02G100000.1.p,,,Glyma.01G087900.3.p pacid=30543533 transcript=Glyma.01G087900.3 locus=Glyma.01G087900 ID=Glyma.01G087900.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G087900.2.p pacid=30543532 transcript=Glyma.01G087900.2 locus=Glyma.01G087900 ID=Glyma.01G087900.2.Wm82.a,-1.0295683894322134,0.0024452281711491,27095000.0,13272666.666666666
Glyma.01G089900.3.p;Glyma.01G089900.2.p;Glyma.01G089900.1.p;Glyma.04G134900.1.p,,,Glyma.01G089900.3.p pacid=30543797 transcript=Glyma.01G089900.3 locus=Glyma.01G089900 ID=Glyma.01G089900.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G089900.2.p pacid=30543796 transcript=Glyma.01G089900.2 locus=Glyma.01G089900 ID=Glyma.01G089900.2.Wm82.a,0.2625237417016646,0.1054688637818601,77391000.0,92836333.33333331
Glyma.01G093200.2.p;Glyma.02G129200.2.p;Glyma.01G093200.1.p;Glyma.02G129200.1.p,,,Glyma.01G093200.2.p pacid=30541562 transcript=Glyma.01G093200.2 locus=Glyma.01G093200 ID=Glyma.01G093200.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G129200.2.p pacid=30506540 transcript=Glyma.02G129200.2 locus=Glyma.02G129200 ID=Glyma.02G129200.2.Wm82.a,-0.9418476680873538,0.5545882301308894,4018653.3333333335,2091973.3333333333
Glyma.01G094200.1.p,,,Glyma.01G094200.1.p pacid=30542919 transcript=Glyma.01G094200.1 locus=Glyma.01G094200 ID=Glyma.01G094200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.8564558196844977,0.0657454591656538,13598000.0,24620333.33333333
Glyma.01G095000.1.p,,,Glyma.01G095000.1.p pacid=30543683 transcript=Glyma.01G095000.1 locus=Glyma.01G095000 ID=Glyma.01G095000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.6160351148480478,0.2548573988684854,5839640.0,17900333.333333332
Glyma.01G095900.1.p,,,Glyma.01G095900.1.p pacid=30542933 transcript=Glyma.01G095900.1 locus=Glyma.01G095900 ID=Glyma.01G095900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,3.521810881861999,0.4509509886202658,350306.6666666667,4023640.0
Glyma.01G096200.1.p,,,Glyma.01G096200.1.p pacid=30544505 transcript=Glyma.01G096200.1 locus=Glyma.01G096200 ID=Glyma.01G096200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.1033673803558109,0.6988819820772871,439520000.0,472166666.6666667
Glyma.01G096300.2.p;Glyma.01G096300.1.p;Glyma.01G096300.3.p;Glyma.01G096300.4.p,,,Glyma.01G096300.2.p pacid=30543418 transcript=Glyma.01G096300.2 locus=Glyma.01G096300 ID=Glyma.01G096300.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G096300.1.p pacid=30543417 transcript=Glyma.01G096300.1 locus=Glyma.01G096300 ID=Glyma.01G096300.1.Wm82.a,0.0172850386284361,0.8816786507179037,129980000.0,131546666.66666669
Glyma.01G097100.3.p;Glyma.01G097100.2.p;Glyma.01G097100.1.p;Glyma.01G019000.1.p;Glyma.09G203900.3.p;Glyma.09G203900.2.p;Glyma.09G203900.1.p,,,Glyma.01G097100.3.p pacid=30541685 transcript=Glyma.01G097100.3 locus=Glyma.01G097100 ID=Glyma.01G097100.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G097100.2.p pacid=30541686 transcript=Glyma.01G097100.2 locus=Glyma.01G097100 ID=Glyma.01G097100.2.Wm82.a,-0.2823349799203181,0.1881777079758227,535930000.0,440673333.3333333
Glyma.01G099700.2.p;Glyma.01G099700.1.p;Glyma.01G099700.3.p,,,Glyma.01G099700.2.p pacid=30544905 transcript=Glyma.01G099700.2 locus=Glyma.01G099700 ID=Glyma.01G099700.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G099700.1.p pacid=30544904 transcript=Glyma.01G099700.1 locus=Glyma.01G099700 ID=Glyma.01G099700.1.Wm82.a,6.263187586911954,0.4226497308103741,70960.0,5450306.666666667
Glyma.01G100900.1.p;Glyma.01G100900.2.p,,,Glyma.01G100900.1.p pacid=30544147 transcript=Glyma.01G100900.1 locus=Glyma.01G100900 ID=Glyma.01G100900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G100900.2.p pacid=30544148 transcript=Glyma.01G100900.2 locus=Glyma.01G100900 ID=Glyma.01G100900.2.Wm82.a,0.6853867129908761,0.3210962877230668,23542000.0,37858666.66666666
Glyma.01G102600.1.p;Glyma.01G102500.2.p;Glyma.01G102500.1.p,,,Glyma.01G102600.1.p pacid=30541632 transcript=Glyma.01G102600.1 locus=Glyma.01G102600 ID=Glyma.01G102600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.9104615821284748,0.0103237842331233,2230933333.333333,4193366666.6666665
Glyma.01G103200.1.p;Glyma.03G070400.1.p,,,Glyma.01G103200.1.p pacid=30542355 transcript=Glyma.01G103200.1 locus=Glyma.01G103200 ID=Glyma.01G103200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.03G070400.1.p pacid=30517966 transcript=Glyma.03G070400.1 locus=Glyma.03G070400 ID=Glyma.03G070400.1.Wm82.a,5.655992815146831,0.4226497308103741,70960.0,3577973.333333333
Glyma.01G104800.1.p;Glyma.03G071700.1.p,,,Glyma.01G104800.1.p pacid=30543366 transcript=Glyma.01G104800.1 locus=Glyma.01G104800 ID=Glyma.01G104800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.03G071700.1.p pacid=30516027 transcript=Glyma.03G071700.1 locus=Glyma.03G071700 ID=Glyma.03G071700.1.Wm82.a,-0.4245687007553244,0.2525005563228916,67141666.66666667,50024666.66666666
Glyma.01G105500.3.p;Glyma.01G105500.2.p;Glyma.01G105500.1.p,,,Glyma.01G105500.3.p pacid=30542417 transcript=Glyma.01G105500.3 locus=Glyma.01G105500 ID=Glyma.01G105500.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G105500.2.p pacid=30542418 transcript=Glyma.01G105500.2 locus=Glyma.01G105500 ID=Glyma.01G105500.2.Wm82.a,0.1715882904789629,0.6081530636114145,52365666.66666666,58979333.333333336
Glyma.01G106000.1.p,,,Glyma.01G106000.1.p pacid=30542230 transcript=Glyma.01G106000.1 locus=Glyma.01G106000 ID=Glyma.01G106000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,3.9702601399873134,0.0470622597879953,15121653.333333334,237010000.0
Glyma.01G106100.1.p,,,Glyma.01G106100.1.p pacid=30542730 transcript=Glyma.01G106100.1 locus=Glyma.01G106100 ID=Glyma.01G106100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.8215672939532838,0.2432829505151466,18087333.33333333,10234300.0
Glyma.01G106200.1.p,,,Glyma.01G106200.1.p pacid=30543404 transcript=Glyma.01G106200.1 locus=Glyma.01G106200 ID=Glyma.01G106200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.8066291416558748,0.0868268689817652,81478666.66666667,46582666.66666666
Glyma.04G108100.1.p;Glyma.01G106600.1.p,,,Glyma.04G108100.1.p pacid=30487879 transcript=Glyma.04G108100.1 locus=Glyma.04G108100 ID=Glyma.04G108100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G106600.1.p pacid=30542956 transcript=Glyma.01G106600.1 locus=Glyma.01G106600 ID=Glyma.01G106600.1.Wm82.a,-1.8102430434035075,0.099894508053061,1830100.0,521840.0
Glyma.01G106900.1.p;Glyma.04G109900.1.p,,,Glyma.01G106900.1.p pacid=30542025 transcript=Glyma.01G106900.1 locus=Glyma.01G106900 ID=Glyma.01G106900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.04G109900.1.p pacid=30489774 transcript=Glyma.04G109900.1 locus=Glyma.04G109900 ID=Glyma.04G109900.1.Wm82.a,-2.0254934113624268,0.0863722465027085,149163333.33333334,36637666.66666666
Glyma.01G109100.2.p;Glyma.01G109100.1.p,,,Glyma.01G109100.2.p pacid=30543360 transcript=Glyma.01G109100.2 locus=Glyma.01G109100 ID=Glyma.01G109100.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G109100.1.p pacid=30543359 transcript=Glyma.01G109100.1 locus=Glyma.01G109100 ID=Glyma.01G109100.1.Wm82.a,-0.9823904169763622,0.0714980644588127,22718333.33333333,11498666.666666666
Glyma.03G074400.1.p;Glyma.01G109300.1.p,,,Glyma.03G074400.1.p pacid=30517419 transcript=Glyma.03G074400.1 locus=Glyma.03G074400 ID=Glyma.03G074400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G109300.1.p pacid=30545089 transcript=Glyma.01G109300.1 locus=Glyma.01G109300 ID=Glyma.01G109300.1.Wm82.a,0.0,1.0,70960.0,70960.0
Glyma.01G109500.1.p;Glyma.03G074600.1.p,,,Glyma.01G109500.1.p pacid=30542592 transcript=Glyma.01G109500.1 locus=Glyma.01G109500 ID=Glyma.01G109500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.03G074600.1.p pacid=30517691 transcript=Glyma.03G074600.1 locus=Glyma.03G074600 ID=Glyma.03G074600.1.Wm82.a,0.8114883732200345,0.0632402872413858,79000000.0,138646666.66666666
Glyma.03G078200.1.p;Glyma.01G112900.1.p,,,Glyma.03G078200.1.p pacid=30517613 transcript=Glyma.03G078200.1 locus=Glyma.03G078200 ID=Glyma.03G078200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G112900.1.p pacid=30544269 transcript=Glyma.01G112900.1 locus=Glyma.01G112900 ID=Glyma.01G112900.1.Wm82.a,-0.5380095162058319,0.1668318512737343,51858000.0,35715666.666666664
Glyma.01G113400.2.p;Glyma.03G078700.1.p;Glyma.01G113400.1.p,,,Glyma.01G113400.2.p pacid=30544203 transcript=Glyma.01G113400.2 locus=Glyma.01G113400 ID=Glyma.01G113400.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.03G078700.1.p pacid=30517082 transcript=Glyma.03G078700.1 locus=Glyma.03G078700 ID=Glyma.03G078700.1.Wm82.a,-2.318951447146697,0.1807720311803649,73513333.33333333,14733033.333333334
Glyma.01G115000.4.p;Glyma.01G115000.3.p;Glyma.01G115000.2.p;Glyma.01G115000.1.p,,,Glyma.01G115000.4.p pacid=30544452 transcript=Glyma.01G115000.4 locus=Glyma.01G115000 ID=Glyma.01G115000.4.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G115000.3.p pacid=30544453 transcript=Glyma.01G115000.3 locus=Glyma.01G115000 ID=Glyma.01G115000.3.Wm82.a,0.0906911087394475,0.7139068522146949,138820000.0,147826666.66666666
Glyma.01G115300.1.p,,,Glyma.01G115300.1.p pacid=30544394 transcript=Glyma.01G115300.1 locus=Glyma.01G115300 ID=Glyma.01G115300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0,1.0,70960.0,70960.0
Glyma.01G115900.1.p,,,Glyma.01G115900.1.p pacid=30541543 transcript=Glyma.01G115900.1 locus=Glyma.01G115900 ID=Glyma.01G115900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3862326757311678,0.3348502197522011,590910000.0,452120000.0
Glyma.01G116000.6.p;Glyma.01G116000.5.p;Glyma.01G116000.4.p;Glyma.01G116000.1.p;Glyma.01G116000.3.p;Glyma.01G116000.7.p;Glyma.01G116000.2.p,,,Glyma.01G116000.6.p pacid=30545181 transcript=Glyma.01G116000.6 locus=Glyma.01G116000 ID=Glyma.01G116000.6.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G116000.5.p pacid=30545182 transcript=Glyma.01G116000.5 locus=Glyma.01G116000 ID=Glyma.01G116000.5.Wm82.a,1.013243790388214,0.4603255349443798,2445920.0,4936953.333333333
Glyma.01G117100.1.p,,,Glyma.01G117100.1.p pacid=30544835 transcript=Glyma.01G117100.1 locus=Glyma.01G117100 ID=Glyma.01G117100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.9117284935266644,0.5587182178332399,30543973.33333333,57462320.0
Glyma.01G119400.1.p,,,Glyma.01G119400.1.p pacid=30542533 transcript=Glyma.01G119400.1 locus=Glyma.01G119400 ID=Glyma.01G119400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.7807878388495932,0.2598622083641624,92289666.66666669,158560000.0
Glyma.01G120400.2.p;Glyma.01G120400.1.p;Glyma.03G056700.1.p,,,Glyma.01G120400.2.p pacid=30544753 transcript=Glyma.01G120400.2 locus=Glyma.01G120400 ID=Glyma.01G120400.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G120400.1.p pacid=30544752 transcript=Glyma.01G120400.1 locus=Glyma.01G120400 ID=Glyma.01G120400.1.Wm82.a,-1.0062445984793678,0.248932276701851,3039233.333333333,1513053.3333333333
Glyma.01G120600.1.p,,,Glyma.01G120600.1.p pacid=30542040 transcript=Glyma.01G120600.1 locus=Glyma.01G120600 ID=Glyma.01G120600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,8.598016122332284,0.4226497308103741,70960.0,27496306.666666668
Glyma.01G121400.3.p,,,Glyma.01G121400.3.p pacid=30544996 transcript=Glyma.01G121400.3 locus=Glyma.01G121400 ID=Glyma.01G121400.3.Wm82.a2.v1 annot-version=Wm82.a2.v1,-8.854509433904328,0.4226497308103741,32846306.666666668,70960.0
Glyma.01G121700.1.p;Glyma.01G121700.2.p;Glyma.03G057800.1.p,,,Glyma.01G121700.1.p pacid=30542580 transcript=Glyma.01G121700.1 locus=Glyma.01G121700 ID=Glyma.01G121700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G121700.2.p pacid=30542581 transcript=Glyma.01G121700.2 locus=Glyma.01G121700 ID=Glyma.01G121700.2.Wm82.a,-0.5957531386165973,0.0794514445409394,222100000.0,146963333.33333334
Glyma.01G123300.1.p;Glyma.01G123300.3.p;Glyma.01G123300.2.p,,,Glyma.01G123300.1.p pacid=30544317 transcript=Glyma.01G123300.1 locus=Glyma.01G123300 ID=Glyma.01G123300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.01G123300.3.p pacid=30544318 transcript=Glyma.01G123300.3 locus=Glyma.01G123300 ID=Glyma.01G123300.3.Wm82.a,0.231307853099529,0.6879870940781734,8959433.333333334,10517466.666666666
