gene_id	ec
100818277	1.3.3.3
100818278	3.2.2.31
100818280	1.14.13.168
100818286	2.3.2.27
100818287	2.4.2.39
100818290	1.14.14.179
100818307	2.1.1.37
100818312	1.14.11.9
100818326	5.6.2.7
100818345	1.14.13.168
100818350	2.3.1.199
100818356	4.2.1.134
100818359	2.7.1.100
100818360	3.4.24.84
100818374	2.3.2.27
100818379	1.3.5.1
100818383	4.1.2.13
100818387	5.6.2.7
100818391	2.5.1.61
100818394	6.2.1.3
100818396	1.14.13.168
100818398	4.2.99.18
100818402	6.3.4.9
100818402	6.3.4.10
100818402	6.3.4.11
100818402	6.3.4.15
100818404	2.7.1.4
100818412	6.1.1.10
100818417	2.5.1.108
100818428	2.1.1.170
100818437	2.7.1.21
100818441	5.3.1.9
100818443	2.7.4.2
100818452	2.1.1.22
100818466	2.1.1.103
100818467	2.7.11.1
100818477	1.1.1.206
100818481	2.7.13.3
100818483	2.5.1.78
100818488	2.7.12.2
100818501	5.6.2.4
100818509	5.1.3.2
100818512	2.7.7.27
100818522	2.6.1.99
100818527	7.6.2.2
100818533	4.3.2.2
100818536	2.4.1.15
100818536	3.1.3.12
100818538	1.11.1.7
100818544	5.6.1.7
100818557	4.1.99.5
100818558	2.7.11.1
100818559	2.3.1.179
100818561	2.7.4.3
100818568	3.1.3.16
100818572	6.3.5.3
100818586	1.14.11.2
100818593	2.7.7.38
100818596	2.4.1.43
100818610	3.1.3.2
100818638	2.1.1.192
100818642	1.7.1.1
100818642	1.7.1.2
100818642	1.7.1.3
100818652	2.4.1.351
100818654	6.3.4.19
100818658	2.3.2.27
100818670	2.3.1.20
100818686	2.3.2.27
100818688	2.7.12.2
100818705	2.3.1.225
100818708	2.4.1.128
100818724	2.1.1.150
100818728	3.2.1.14
100818729	3.2.1.15
100818733	3.4.17.21
100818743	5.2.1.8
100818747	2.7.11.1
100818754	1.14.11.15
100818755	2.7.1.11
100818764	2.3.1.311
100818771	4.1.1.35
100818776	2.6.1.42
100818777	4.3.1.24
100818789	1.1.1.44
100818789	1.1.1.343
100818794	1.14.11.2
100818799	2.3.1.199
100818808	2.3.1.225
100818821	3.6.1.13
100818821	3.6.1.22
100818822	2.4.1.15
100818822	3.1.3.12
100818828	2.1.1.319
100818830	2.7.4.3
100818841	3.2.1.6
100818856	1.1.1.27
100818861	5.1.3.6
100818869	6.1.1.9
100818888	2.5.1.87
100818890	2.1.1.290
100818890	2.3.1.231
100818898	2.3.2.27
100818903	3.1.3.16
100818905	5.6.2.7
100818908	3.2.2.3
100818912	2.3.1.225
100818915	4.1.2.13
100818920	2.3.2.23
100818929	2.7.11.1
100818934	2.3.1.181
100818943	2.7.11.1
100818947	2.1.1.150
100818968	2.6.1.117
100818971	5.6.2.1
100818972	2.3.2.26
100818985	1.14.14.91
100818990	1.3.1.2
100818991	2.7.7.6
100818997	7.1.2.1
100819010	2.3.2.27
100819011	2.5.1.79
100819017	2.7.11.1
100819045	7.6.2.2
100819051	3.4.25.1
100819054	4.6.1.19
100819058	1.1.1.300
100819061	2.7.11.1
100819062	3.6.1.13
100819062	3.6.1.22
100819064	3.6.1.75
100819064	3.1.3.4
100819075	5.4.99.45
100819088	2.4.1.43
100819098	2.3.2.27
100819110	2.3.2.27
100819112	3.1.11.2
100819116	2.3.1.48
100819117	3.2.1.21
100819120	3.1.3.12
100819146	2.4.1.12
100819150	5.2.1.8
100819151	1.1.1.42
100819161	3.2.1.26
100819162	5.3.3.8
100819163	1.14.11.13
100819168	2.3.1.48
100819177	2.7.11.25
100819184	1.14.17.4
100819188	3.4.21.112
100819189	3.2.1.113
100819192	6.2.1.12
100819197	1.2.1.3
100819207	7.6.2.2
100819210	2.7.11.1
100819221	3.5.1.98
100819222	1.6.2.2
100819244	1.14.11.13
100819254	1.8.1.9
100819255	2.4.1.43
100819257	2.1.1.150
100819264	1.1.1.95
100819264	1.1.1.399
100819266	7.6.2.2
100819267	2.3.2.27
100819277	5.1.3.15
100819288	2.3.2.2
100819288	3.4.19.13
100819288	3.4.19.14
100819289	1.14.11.2
100819294	2.7.7.19
100819304	4.2.1.119
100819311	2.3.2.27
100819315	7.3.2.7
100819318	2.7.11.22
100819318	2.7.11.23
100819324	7.1.2.1
100819340	4.2.1.1
100819341	3.4.19.12
100819362	5.3.4.1
100819364	2.7.1.150
100819369	5.6.1.7
100819370	3.1.2.6
100819373	2.2.1.7
100819377	2.5.1.18
100819378	3.2.1.6
100819383	2.3.1.133
100819398	3.1.3.89
100819399	3.5.3.9
100819400	2.4.2.39
100819402	3.1.13.4
100819414	3.2.1.21
100819421	2.4.1.143
100819464	2.7.1.1
100819468	2.3.2.27
100819481	1.17.7.1
100819481	1.17.7.3
100819488	2.7.7.7
100819489	7.1.1.2
100819495	3.1.3.12
100819533	6.1.1.19
100819536	1.8.4.9
100819537	2.7.11.1
100819550	2.4.1.207
100819552	2.1.1.346
100819558	2.7.11.22
100819559	7.6.2.1
100819563	6.3.4.2
100819571	1.4.3.21
100819577	2.3.2.27
100819585	2.1.1.141
100819586	5.1.3.6
100819601	5.6.2.4
100819617	4.2.1.2
100819630	6.2.1.2
100819641	3.1.1.11
100819646	1.1.1.206
100819653	1.14.11.13
100819656	2.3.2.36
100819664	2.4.2.64
100819679	2.7.11.1
100819680	2.4.1.207
100819684	1.1.1.195
100819685	2.5.1.115
100819685	2.5.1.116
100819686	3.1.1.112
100819707	2.1.1.183
100819709	2.1.1.198
100819714	1.4.4.2
100819720	3.1.3.16
100819722	3.1.3.16
100819726	2.5.1.43
100819727	2.4.1.218
100819730	2.4.1.13
100819741	2.7.7.8
100819747	5.2.1.8
100819762	2.7.11.25
100819768	5.4.2.8
100819776	5.6.2.6
100819783	2.5.1.18
100819784	3.4.25.1
100819791	3.1.3.16
100819792	2.7.11.1
100819796	2.1.1.150
100819803	1.8.5.1
100819803	2.5.1.18
100819805	2.5.1.18
100819811	2.3.1.225
100819821	2.6.1.44
100819821	2.6.1.40
100819824	5.3.1.1
100819843	4.1.1.35
100819846	3.1.3.16
100819847	2.7.1.90
100819853	2.1.1.150
100819867	6.3.5.5
100819877	1.8.3.5
100819877	1.8.3.6
100819889	1.17.1.8
100819896	1.1.1.1
100819908	5.5.1.4
100819911	3.2.1.6
100819913	2.1.1.11
100819919	1.6.5.4
100819923	5.2.1.8
100819937	1.11.1.7
100819938	1.1.1.1
100819951	1.2.1.70
100819957	2.1.1.150
100819964	2.4.1.159
100819977	3.4.19.12
100819978	3.1.1.98
100819984	5.6.2.7
100819987	1.14.13.168
100819991	2.4.1.123
100819999	2.7.11.25
100820006	3.1.3.16
100820008	3.4.21.92
100820010	2.4.1.15
100820010	3.1.3.12
100820015	3.2.1.39
100820023	3.1.1.11
100820030	2.7.1.23
100820031	1.14.14.17
100820042	2.3.2.27
100820044	1.6.5.9
100820055	5.6.2.7
100820056	1.11.1.7
100820068	3.1.1.11
100820069	4.1.2.10
100820075	2.3.1.133
100820082	2.7.1.12
100820096	2.7.11.1
100820098	2.7.11.26
100820099	3.1.3.16
100820119	2.1.2.11
100820121	7.2.2.10
100820123	3.1.1.14
100820142	3.1.1.11
100820153	2.3.2.23
100820155	5.4.2.12
100820171	1.14.15.21
100820176	2.7.12.2
100820189	2.3.1.47
100820198	3.4.19.12
100820207	5.6.2.7
100820208	2.3.1.225
100820223	2.3.1.48
100820233	2.4.2.58
100820239	1.6.5.2
100820253	3.1.4.11
100820256	1.14.17.4
100820263	1.14.18.7
100820279	2.6.1.42
100820294	3.6.5.5
100820303	3.1.3.16
100820316	2.3.1.30
100820322	2.3.2.27
100820326	1.14.11.61
100820332	3.2.1.15
100820340	1.11.1.7
100820343	2.7.1.36
100820356	2.3.2.27
100820364	3.1.3.27
100820384	1.14.11.2
100820387	3.4.25.1
100820392	2.5.1.6
100820405	3.1.1.29
100820410	1.11.1.7
100820418	2.3.1.48
100820422	2.7.11.1
100820436	3.4.19.12
100820448	1.1.1.22
100820452	1.10.3.2
100820471	2.7.11.1
100820476	3.1.3.18
100820476	3.1.3.48
100820492	2.7.7.7
100820495	2.7.1.11
100820507	5.2.1.12
100820528	3.2.1.21
100820536	2.3.1.23
100820536	2.3.1.67
100820538	2.4.1.239
100820540	3.4.21.83
100820546	5.6.1.7
100820554	2.1.1.103
100820556	3.1.1.11
100820558	2.7.11.1
100820573	2.7.1.31
100820574	4.1.1.31
100820578	2.3.2.36
100820582	2.6.1.99
100820586	1.14.13.122
100820588	1.1.1.195
100820594	3.4.19.12
100820606	1.14.11.2
100820616	1.11.1.7
100820616	1.11.1.27
100820620	1.11.1.7
100820622	1.17.4.1
100820625	5.6.1.1
100820630	1.1.1.14
102659388	3.4.11.1
102659420	1.3.1.21
102659421	2.7.11.1
102659620	5.1.3.3
102659647	1.14.11.60
102659700	1.11.1.9
102659805	5.6.2.4
102659836	3.5.4.5
102659874	3.4.16.2
102659903	3.1.2.22
102659945	2.3.2.27
102660002	4.2.1.1
102660078	7.6.2.2
102660228	2.3.1.225
102660391	1.11.1.7
102660440	2.4.1.121
102660604	2.4.1.198
102660734	5.2.1.8
102660829	1.3.1.22
102660886	1.11.1.24
102660930	1.11.1.7
102661133	2.3.2.27
102661225	3.1.3.16
102661225	3.1.3.48
102661404	2.4.1.207
102661456	7.1.1.2
102661527	2.7.11.1
102661547	7.2.2.10
102661568	1.14.11.13
102661584	3.4.13.9
102661752	1.3.5.1
102661897	2.3.2.27
102662117	1.14.14.49
102662143	1.6.5.2
102662373	2.1.1.309
102662420	2.3.2.27
102662422	3.2.1.166
102662570	1.14.19.6
102662570	1.14.19.22
102662702	3.1.3.16
102662733	3.4.25.1
102662934	3.1.1.23
102663026	2.3.2.27
102663074	2.3.1.74
102663236	1.11.1.7
102663482	1.1.1.208
102663674	2.7.11.1
102663764	2.1.1.7
102663789	4.3.2.10
102663900	2.3.1.133
102663960	2.4.1.82
102664023	4.2.1.59
102664049	2.3.1.48
102664148	5.6.2.7
102664386	4.1.1.130
102664541	3.4.11.2
102664546	2.4.1.43
102664592	2.4.1.141
102664624	3.2.2.27
102664743	2.4.1.207
102664785	3.4.22.68
102664900	1.11.1.7
102664938	3.1.1.29
102665007	3.1.1.11
102665105	2.3.2.27
102665195	3.1.1.11
102665546	2.4.1.82
102665712	2.3.2.27
102665764	3.6.1.5
102665775	2.1.1.219
102665775	2.1.1.220
102665908	1.11.1.7
102665981	5.6.2.3
102666034	2.4.1.43
102666238	2.7.4.3
102666284	2.7.1.15
102666289	1.10.3.3
102666369	1.1.3.15
102666380	3.1.1.11
102666848	2.3.2.27
102666917	2.7.11.1
102667117	3.1.3.16
102667260	2.7.11.22
102667260	2.7.11.23
102667454	3.4.19.12
102667724	1.11.1.7
102667909	4.3.3.6
102667924	1.14.14.115
102667965	2.7.1.40
102668078	2.3.2.27
102668138	1.14.13.168
102668539	1.13.11.24
102668559	3.2.1.39
102668626	7.1.2.1
102668997	2.3.1.133
102669104	1.14.11.63
102669154	2.3.2.27
102669741	3.2.2.31
102669768	2.3.1.199
102669811	2.3.2.27
102669950	2.3.2.27
102670034	1.1.3.15
102670206	2.3.1.133
102670415	6.2.1.12
106794093	1.13.11.12
106794098	2.5.1.117
106794117	5.6.2.7
106794132	5.6.2.7
106794139	3.6.1.1
106794147	3.1.1.11
106794151	1.1.1.206
106794224	1.11.1.7
106794283	2.3.1.74
106794362	4.1.1.49
106794811	2.7.11.1
106795232	5.2.1.8
106795437	1.14.11.13
106795478	3.6.1.13
106795478	3.6.1.22
106795493	2.1.1.212
106795493	2.1.1.46
106795612	2.2.1.2
106795901	3.4.21.92
106796199	2.5.1.18
106796220	3.2.1.67
106796332	1.11.1.7
106796370	2.1.1.274
106796394	4.2.1.1
106796448	2.1.1.309
106796594	1.5.3.16
106796602	1.11.1.7
106796618	1.14.11.13
106796737	1.14.11.13
106796822	4.1.1.36
106796907	7.1.1.2
106797124	1.1.1.208
106797152	5.5.1.4
106797281	2.1.1.228
106797392	4.2.1.1
106797731	1.11.1.7
106797823	3.2.1.166
106797956	1.1.1.37
106798062	3.6.1.12
106798329	3.1.1.32
106798586	7.2.2.8
106798701	2.7.1.33
106798821	2.7.11.22
106798821	2.7.11.23
106798869	2.4.1.207
106799008	2.3.1.4
106799558	2.7.11.1
106799718	2.3.1.74
111064645	1.11.1.7
111064653	1.1.1.208
112997600	1.11.1.7
112997634	1.14.11.65
112997743	1.11.1.7
112997810	2.3.1.179
112998154	1.16.1.7
112998405	1.11.1.11
112998589	4.6.1.12
113000432	1.2.4.1
113001172	1.11.1.9
113001662	3.4.19.12
114819094	4.1.1.35
114827817	2.3.1.74
121172615	4.1.1.50
121172616	5.4.99.30
121172625	4.1.1.50
121172626	3.1.3.16
121172669	1.1.3.15
121173224	7.1.2.2
121173224	7.2.2.1
121173309	1.14.14.87
121173714	1.1.3.15
121173956	1.10.3.2
121174134	3.6.5.4
121174263	2.3.1.225
121174583	1.11.1.7
121174629	3.2.1.15
121174670	1.1.1.2
121175054	2.7.11.1
121175224	5.1.3.15
121175284	2.3.1.74
121175285	2.3.1.74
15308533	7.1.1.2
15308534	7.1.1.9
15308540	7.1.1.2
15308563	7.1.1.2
15308566	7.1.1.2
15308568	7.1.1.2
15308597	7.1.1.2
15308603	7.1.1.2
15308613	7.1.1.2
15308632	7.1.1.2
15308633	7.1.1.2
3989259	1.10.3.9
3989266	1.97.1.12
3989267	1.97.1.12
3989271	4.1.1.39
3989272	7.1.2.2
3989272	7.2.2.1
3989276	7.1.1.2
3989277	7.1.1.2
3989278	7.1.1.2
3989284	1.10.3.9
3989291	2.7.7.6
3989292	2.7.7.6
3989293	2.7.7.6
3989298	7.1.2.2
3989298	7.2.2.1
3989306	6.4.1.2
3989306	2.1.3.15
3989322	3.4.21.92
3989329	2.7.7.6
3989342	7.1.1.2
3989355	7.1.1.2
3989356	7.1.1.2
3989357	7.1.1.2
3989358	7.1.1.2
3989359	7.1.1.2
3989360	1.97.1.12
3989361	7.1.1.2
3989365	7.1.1.2
3989377	7.1.1.2
547449	3.2.1.14
547453	1.7.3.3
547454	3.2.1.14
547455	1.1.1.44
547455	1.1.1.343
547456	4.1.1.31
547461	2.4.2.60
547462	2.4.2.60
547469	2.4.1.46
547470	1.14.19.25
547470	1.14.19.35
547470	1.14.19.36
547475	1.14.14.82
547476	1.16.3.1
547477	1.16.3.1
547478	3.4.23.40
547479	2.4.1.207
547489	4.2.1.105
547492	6.2.1.12
547497	1.11.2.3
547498	6.4.1.2
547498	6.3.4.14
547499	1.11.1.7
547503	7.2.2.12
547503	7.2.2.21
547504	1.11.1.7
547508	2.4.1.13
547509	2.6.1.1
547510	1.11.1.6
547511	1.11.1.6
547513	1.11.1.7
547514	1.2.1.12
547520	2.5.1.18
547521	1.17.4.1
547523	1.8.1.4
547524	1.4.3.21
547525	7.1.2.1
547530	2.7.11.24
547531	1.15.1.1
547539	3.2.1.28
547540	3.2.1.113
547542	3.2.1.15
547543	3.2.1.15
547544	2.7.11.31
547545	6.3.2.2
547546	2.7.2.4
547548	1.11.1.7
547549	1.11.1.7
547555	3.4.22.34
547567	7.2.2.10
547572	3.2.1.14
547575	2.3.1.179
547576	2.5.1.18
547577	2.5.1.18
547578	2.5.1.18
547579	2.5.1.18
547580	2.5.1.18
547581	2.5.1.18
547582	2.5.1.18
547583	2.5.1.18
547584	2.5.1.18
547585	2.5.1.18
547586	2.5.1.18
547587	2.5.1.18
547588	2.5.1.18
547589	2.5.1.18
547590	5.2.1.2
547591	2.3.1.179
547595	2.7.11.1
547596	2.7.11.1
547597	2.5.1.18
547598	3.4.25.1
547602	5.5.1.6
547604	5.5.1.4
547605	4.1.1.39
547612	1.14.15.20
547613	1.14.15.20
547615	1.14.20.4
547616	2.7.11.24
547620	6.3.1.2
547621	6.3.1.2
547625	1.3.3.6
547626	1.3.3.6
547627	2.3.2.15
547627	3.4.17.25
547628	1.1.1.205
547630	1.8.4.9
547631	2.5.1.47
547632	2.3.1.30
547634	2.7.7.4
547634	2.7.1.25
547640	1.1.1.29
547643	2.1.1.14
547647	1.10.3.3
547652	2.3.2.23
547658	1.1.1.1
547659	1.3.1.45
547660	1.1.1.348
547661	3.1.3.16
547665	1.1.1.205
547667	4.4.1.5
547671	4.2.1.1
547672	3.5.1.5
547681	3.2.1.26
547682	4.1.1.17
547683	3.2.1.2
547687	1.4.1.3
547688	1.4.1.3
547689	2.7.1.40
547693	1.8.7.1
547694	1.13.11.58
547698	1.16.3.1
547700	3.4.22.34
547701	2.7.12.2
547702	5.4.99.39
547703	3.5.1.1
547703	3.4.19.5
547704	1.10.3.2
547705	1.14.14.81
547709	2.7.4.6
547710	2.7.11.1
547712	1.6.2.4
547714	1.13.11.93
547715	1.14.19.25
547715	1.14.19.35
547715	1.14.19.36
547716	3.5.1.5
547717	1.2.1.31
547717	1.2.1.8
547717	1.2.1.3
547724	4.1.1.15
547729	3.2.1.21
547734	3.4.22.16
547735	2.3.1.16
547738	2.7.11.22
547742	2.7.11.1
547749	1.5.5.2
547750	2.7.1.30
547751	4.1.2.13
547752	4.2.1.11
547754	2.5.1.27
547754	2.5.1.112
547755	4.1.1.31
547756	4.1.1.31
547758	1.14.15.24
547761	5.3.1.1
547762	2.4.1.241
547769	4.1.1.31
547774	1.13.11.58
547775	2.4.1.207
547778	2.3.3.13
547790	2.7.11.1
547791	2.7.1.40
547792	2.6.1.1
547793	1.8.1.7
547795	5.4.3.8
547797	2.7.11.1
547798	6.3.1.2
547802	2.4.1.207
547807	1.14.19.23
547807	1.14.19.45
547808	1.14.19.2
547808	1.14.19.11
547808	1.14.19.26
547809	3.1.3.11
547811	2.7.11.1
547813	2.6.1.1
547814	1.14.19.6
547814	1.14.19.22
547815	1.14.19.6
547815	1.14.19.22
547823	1.15.1.1
547824	1.16.3.1
547825	2.7.11.1
547833	1.5.1.3
547833	2.1.1.45
547835	1.13.11.58
547836	1.13.11.58
547838	5.6.1.10
547839	5.6.1.10
547840	5.6.1.10
547845	3.2.1.22
547856	1.13.11.58
547859	6.4.1.2
547859	2.1.3.15
547860	1.13.11.58
547863	3.1.4.11
547864	3.1.4.11
547865	3.1.4.11
547866	2.7.1.32
547866	2.7.1.82
547867	2.7.1.32
547867	2.7.1.82
547869	1.13.11.58
547870	2.7.4.6
547871	1.11.1.7
547872	1.11.1.7
547873	1.11.1.7
547877	6.3.5.4
547881	3.4.19.9
547887	2.7.11.1
547888	2.7.11.1
547893	3.4.22.41
547894	6.3.5.4
547895	6.3.5.4
547897	1.10.3.11
547907	1.5.1.2
547923	1.13.11.58
547924	1.10.3.11
547925	2.5.1.18
547930	6.2.1.12
547931	3.2.1.2
547936	2.5.1.18
547937	1.8.7.2
547940	2.5.1.21
547941	1.3.3.4
547941	1.3.3.15
547943	3.4.23.40
547944	6.2.1.12
547948	1.17.4.1
547950	2.5.1.18
547951	2.5.1.18
547953	6.3.1.2
547954	3.5.2.17
547963	1.1.1.37
547964	3.4.22.34
547968	2.7.11.1
547970	1.3.5.5
547972	2.7.1.32
547972	2.7.1.82
547976	4.4.1.14
547978	3.4.22.41
547979	2.5.1.18
547981	4.1.1.50
547982	2.3.1.20
547982	2.3.1.75
547982	2.3.1.76
547983	2.7.1.137
547987	6.3.4.13
547988	1.16.3.1
547989	6.3.2.3
547993	3.4.23.40
547994	3.5.3.1
547995	6.4.1.2
547995	6.3.4.14
547998	7.2.2.10
548000	1.4.3.21
548003	2.7.11.1
548005	2.3.1.20
548005	2.3.1.75
548005	2.3.1.76
548009	3.4.23.40
548016	1.4.7.1
548017	2.7.2.4
548017	1.1.1.3
548020	1.17.4.1
548023	2.5.1.160
548025	2.3.2.23
548028	2.3.1.179
548029	2.5.1.18
548030	2.5.1.18
548031	2.5.1.18
548033	2.3.1.180
548034	6.2.1.12
548036	6.3.1.2
548043	6.6.1.1
548046	2.4.1.221
548050	2.4.1.123
548052	2.1.2.2
548054	5.4.99.8
548058	2.7.2.11
548058	1.2.1.41
548059	2.4.1.241
548065	2.4.2.14
548067	4.3.3.7
548068	1.11.1.7
548071	4.1.1.19
548073	2.1.1.41
548074	1.1.1.22
548077	1.10.3.11
548082	6.3.1.2
548086	2.3.2.27
548087	1.1.1.219
548087	1.1.1.234
548088	4.1.1.17
548092	2.7.7.7
548094	6.4.1.4
548095	4.2.1.24
548099	1.1.1.29
553156	1.11.1.11
606295	1.1.1.42
606297	1.8.3.4
606505	3.1.3.2
606506	1.14.14.96
606507	2.3.1.30
606508	1.11.1.11
606509	1.1.1.37
606705	1.14.14.87
732540	1.14.19.25
732540	1.14.19.35
732540	1.14.19.36
732541	4.99.1.10
732543	2.1.1.95
732545	5.5.1.6
732546	5.5.1.6
732547	5.5.1.6
732548	1.14.11.9
732557	1.8.5.1
732557	2.5.1.18
732558	2.7.1.35
732565	2.6.1.44
732565	2.6.1.45
732565	2.6.1.51
732570	4.2.3.5
732571	1.2.1.13
732572	2.6.1.13
732575	2.3.1.74
732577	2.8.1.6
732596	3.2.1.15
732598	3.2.1.4
732603	2.4.1.207
732605	5.4.2.8
732606	2.3.1.20
732606	2.3.1.75
732606	2.3.1.76
732610	4.2.1.20
732616	2.7.11.1
732617	1.14.19.6
732617	1.14.19.22
732619	2.5.1.117
732626	1.1.1.219
732626	1.1.1.234
732627	4.3.3.6
732628	2.3.3.9
732631	1.7.7.1
732634	1.7.1.1
732634	1.7.1.2
732634	1.7.1.3
732640	3.4.25.1
732641	1.1.1.37
732642	2.7.8.1
732644	2.3.1.39
732645	2.4.1.184
732647	4.99.1.10
732648	2.5.1.115
732648	2.5.1.116
732650	2.6.1.5
732655	1.2.1.13
732657	3.2.1.15
732660	6.3.5.4
778027	5.5.1.6
778029	3.2.1.78
778121	1.14.15.17
778157	1.14.20.6
778158	2.7.7.64
778162	3.2.1.21
