kegg_gene,uniprot
100797003,I1L1Q5
100797004,I1L3H8
100797007,I1L4I7
100797009,I1L4Z3
100797011,I1JG23
100797012,I1L6F3
100797013,I1MRJ1
100797014,A0A0R0L0P7
100797015,I1MUC8
100797016,I1JJ76
100797017,A0A0R0KQE9
100797018,A0A0R4J2Q1
100797019,I1JGU8
100797022,I1JHE4
100797023,C6TGN8
100797024,K7KB53
100797025,I1LB29
100797026,C6TDY0
100797027,A0A0R0HUA7
100797029,I1JBG6
100797030,I1MYG9
100797031,I1LDM5
100797033,K7MUF4
100797034,C6TG80
100797035,I1N519
100797038,I1LC95
100797039,I1N1N9
100797040,A0A0R0EUL8
100797041,I1LDV2
100797043,I1N411
100797044,K7KEN6
100797045,I1L878
100797048,K7LHY7
100797049,I1MZR2
100797051,K7KDX0
100797053,I1JN99
100797055,I1LHF5
100797056,I1JQP7
100797057,I1LML8
100797059,K7MYC7
100797061,I1LIX6
100797063,I1NAX3
100797064,I1N7C6
100797065,A0A0R0HKE0
100797066,K7KK89
100797067,A0A0R0EM40
100797068,A0A0R0HM03
100797069,K7LMA5
100797070,A0A0R4J346
100797072,I1LH59
100797074,I1NBP6
100797078,I1JV73
100797079,I1JVP4
100797080,A0A0R0ESF4
100797082,I1JXQ2
100797084,I1LNN1
100797086,I1LVE7
100797087,I1JUL5
100797088,K7N4X3
100797091,I1JTI3
100797092,Q7PCB4
100797093,K7LSN9
100797094,C6TCG5
100797095,I1K586
100797099,K7LSY5
100797100,I1K3L2
100797102,I1K4K1
100797103,I1K531
100797104,A0A0R0E4B1
100797105,I1K5K3
100797106,A0A0R0ES85
100797107,K7KS32
100797114,A0A368UID8
100797115,I1LZL9
100797116,K7M0G7
100797117,I1K8W1
100797118,I1M1I9
100797119,K7M1H7
100797120,I1M3F9
100797121,I1KBC3
100797122,I1KBW3
100797123,I1KCB9
100797124,I1LWJ6
100797126,I1KFE8
100797127,I1K853
100797129,K7M7W8
100797130,I1M9B3
100797132,I1KLG2
100797133,K7M454
100797134,K7M5D8
100797135,I1KIA5
100797137,A0A0R0JCY4
100797148,I1KW13
100797149,A0A0R4J5G7
100797152,I1KYQ3
100797153,I1MGT0
100797154,K7M9I7
100797156,K7MFJ5
100797157,I1KUG8
100797158,C6TCJ5
100797159,I1KW51
100797160,I1MP46
100797161,I1MQB8
100797162,K7MEB5
100797163,K7K3H2
100797166,A0A0R0LAM8
100797171,I1KPC1
100797173,I1J6F1
100797174,K7MHK5
100797177,I1J976
100797178,I1J9P0
100797179,I1MSH9
100797180,I1J534
100797181,I1L5G1
100797182,K7K2G5
100797183,I1J6I6
100797185,I1L5H9
100797186,I1JGT5
100797187,I1MT23
100797188,I1L0H9
100797189,C6T8I1
100797194,I1MQW9
100797195,K7LD84
100797196,K7MMK5
100797199,I1JBX6
100797201,I1LCX7
100797202,K7LLW7
100797203,I1N3B2
100797211,I1LCT0
100797212,I1N2R0
100797214,I1LEB8
100797215,C6TGM7
100797218,I1N4U6
100797220,K7KGF4
100797221,I1L941
100797222,C6T859
100797223,K7MPW4
100797226,A0A0R0KLJ8
100797227,C6THK0
100797229,I1LI02
100797234,I1JLR3
100797235,A0A368UGC0
100797236,K7LQU4
100797237,I1N8N9
100797238,K7MYY2
100797239,I1LGI8
100797240,K7KLR9
100797241,I1LIK9
100797242,C6TCT1
100797243,I1N6A7
100797244,C6TGZ1
100797245,K7LQK2
100797246,I1JWR8
100797247,I1JX97
100797251,I1JTX3
100797256,I1LRY9
100797257,I1LSU7
100797258,C6TJF9
100797259,K7N2H4
100797260,I1NFA6
100797261,I1NFU9
100797262,I1LPG0
100797263,K7KPQ4
100797264,I1LPI4
100797265,I1NHA9
100797267,I1NJ46
100797268,I1K149
100797269,K7N0U7
100797273,I1JZP6
100797277,K7M014
100797278,K7M173
100797283,I1LVV6
100797284,I1LY54
100797286,I1KE98
100797287,I1KEI3
100797289,K7KYD7
100797290,I1M100
100797291,I1K9E8
100797292,I1K9Y2
100797293,I1KAH5
100797294,I1M3Y1
100797295,I1M4H1
100797296,K7M3R1
100797297,I1K750
100797298,K7M407
100797299,I1LWP2
100797301,A0A0R0JKL1
100797302,I1K9Q2
100797307,I1MBK1
100797308,I1M8B6
100797310,I1MBD7
100797311,I1KLX3
100797312,I1KMD0
100797313,I1KNG5
100797317,I1KL75
100797318,C6T851
100797320,K7MCQ5
100797322,K7L0A3
100797323,K7KZ37
100797324,I1KGS6
100797325,I1MCM4
100797326,C6T8I5
100797328,I1MJB6
100797330,A0A368UI59
100797332,I1KY82
100797334,I1KQP2
100797335,C6TMF6
100797336,I1KRT7
100797337,I1KSA2
100797338,I1MDU9
100797340,C6TF59
100797342,A0A0R4J5L4
100797343,C6THG3
100797344,A0A0R0IYM8
100797345,I1KYC6
100797346,K7MEU6
100797347,I1KZD9
100797350,K7L5R7
100797351,K7K4M4
100797353,I1KUM8
100797355,I1MPG4
100797356,K7K3U5
100797363,C6TBA7
100797364,K7LEL5
100797365,I1MX72
100797366,A0A368ULZ9
100797367,I1L4S3
100797369,C6TEX4
100797370,I1J5L3
100797371,I1L136
100797372,K7K272
100797373,I1L7A5
100797375,I1MUH8
100797376,I1L295
100797380,I1MXX5
100797381,C6THJ2
100797384,I1L6X1
100797385,I1MS97
100797386,I1KZT0
100797388,I1JHU7
100797393,K7K7E4
100797395,I1JB48
100797399,C6TBY0
100797400,I1JC21
100797401,C6TA95
100797408,I1JMS4
100797409,K7LH30
100797411,C6TLD4
100797414,I1JLN5
100797416,C6TFX5
100797418,I1JQ89
100797419,C6TC58
100797420,A0A0R4J308
100797421,K7LS22
100797423,I1LIG5
100797425,A0A0R4J2U5
100797426,I1LJW6
100797427,K7MZU2
100797430,I1LL79
100797431,I1N8A0
100797432,I1NB57
100797436,K7LPN4
100797440,I1LHD5
100797441,C6THI5
100797443,C6TME7
100797444,I1JZ22
100797445,K7KHV4
100797448,K7N5B7
100797449,D3G9M7
100797450,C6TFH3
100797451,I1LUL3
100797452,I1NGW2
100797453,I1NHP1
100797455,K7LT62
100797456,C6TN56
100797459,I1LS80
100797461,C6TDU7
100797462,I1K429
100797463,I1K645
100797464,K7LXR0
100797466,I1LZ00
100797469,I1M0Y3
100797471,I1M328
100797475,I1LXN4
100797476,A0A0R0JC83
100797477,K7KWZ1
100797479,K7LZQ6
100797480,K7KY04
100797481,E2FKI3
100797484,C6TFH0
100797486,I1K785
100797487,I1KEY3
100797489,I1KG02
100797490,I1K913
100797494,I1M8U9
100797495,I1M9U6
100797497,K7M771
100797499,K7M4K3
100797501,K7L145
100797503,I1KK11
100797504,I1M9J8
100797505,K7L1Z9
100797506,C6SZA4
100797508,I1KH65
100797510,C6TIA2
100797512,I1MFZ5
100797513,I1MGW6
100797515,C6TER2
100797516,I1MCZ2
100797517,I1KXQ2
100797522,I1MDR1
100797523,K7L6R2
100797525,I1MM65
100797527,I1KXU8
100797528,A0A0R0LC36
100797529,K7MFM6
100797532,A0A0R0LBK6
100797533,I1KSJ3
100797535,I1JAI8
100797536,I1KTX5
100797537,C6TGH9
100797538,I1J7G3
100797539,I1J8D4
100797541,I1L147
100797542,I1J693
100797543,I1L1Q6
100797544,I1L3I1
100797545,K7MM50
100797547,I1L4I9
100797548,I1MX16
100797549,K7LF35
100797550,A0A0R0FHK0
100797551,K7K942
100797552,K7K9D6
100797553,K7LG12
100797554,A0A0R0FH68
100797555,I1JHA8
100797556,I1MUC9
100797557,I1JJ77
100797559,I1JEV3
100797560,I1JFB6
100797561,I1JBT0
100797563,K7MS02
100797564,I1JHX2
100797570,I1JC13
100797571,I1LDM9
100797573,K7MUF6
100797574,K7K817
100797575,I1LAQ0
100797576,I1N531
100797577,C6TF87
100797578,I1JCJ2
100797579,C6TG59
100797582,B3TPN4
100797583,A0A0R0F2G6
100797586,I1LF85
100797588,I1JRN1
100797590,I1MZR3
100797592,K7KDX2
100797593,C6TIP5
100797596,K7LR22
100797597,I1JQP8
100797598,I1JR66
100797600,K7KC52
100797603,I1LFZ7
100797605,I1NAX5
100797606,C6TDF5
100797607,I1LM88
100797608,I1JSB6
100797609,I1LMR4
100797610,K7MYE9
100797611,I1LN78
100797612,I1LGL6
100797616,A0A0R0KGZ6
100797617,I1NBP7
100797618,I1NC94
100797619,C6TEF8
100797620,K7MVX5
100797621,I1JSG0
100797622,C6TDJ3
100797625,I1JXQ3
100797626,I1LQG7
100797627,K7LWA8
100797629,I1LVE9
100797630,K7KIQ8
100797632,I1NIG1
100797634,I1LSD8
100797636,I1LTS0
100797639,I1NIM0
100797641,K7N0L6
100797643,I1K237
100797644,K7LUN8
100797646,I1K3L4
100797647,I1LT47
100797648,I1K4K5
100797650,I1J403
100797651,I1K5K4
100797652,A0A0R0JYY8
100797654,K7LZ63
100797655,I1K0Y7
100797656,I1M0D7
100797657,K7M1Q3
100797658,K7LY20
100797659,K7M3W9
100797661,C6TD78
100797662,C6TDQ8
100797663,I1K8W3
100797665,I1M3G2
100797666,C6TIW9
100797667,I1KCC0
100797670,I1KFE9
100797671,K7KT28
100797672,K7KVJ6
100797673,I1KD00
100797674,I1M9B6
100797678,I1KMV5
100797680,K7L067
100797683,E8Z9A7
100797684,I1M7N4
100797685,I1KNL5
100797686,I1KGH8
100797688,A0A0R0G3X1
100797692,I1KJU2
100797693,K7L1Y8
100797694,I1MCS2
100797696,K7MDH8
100797697,K7L8W6
100797700,I1MDH5
100797704,I1KUG6
100797705,A0A0R0FYA3
100797706,I1KW55
100797708,I1MPM2
100797709,I1MKG5
100797710,K7MEB7
100797712,C6TH84
100797714,K7L4P8
100797716,I1J7Z9
100797717,K7L5D7
100797720,K7K2A6
100797721,K7L6M6
100797722,I1J6F4
100797723,I1MNY3
100797725,K7LDL9
100797726,I1J979
100797727,I1J9P2
100797729,K7K1F1
100797730,K7LFD8
100797731,K7MKT2
100797734,I1L2V6
100797735,C6TM41
100797739,I1L0I0
100797740,K7LBV0
100797741,I1JIH6
100797744,K7K7S2
100797745,K7LD07
100797746,K7MMD5
100797748,I1JGB5
100797749,I1JID2
100797750,I1JJR1
100797752,K7LLW8
100797753,A0A0R4J5W6
100797754,I1L7J3
100797755,K7K7Q1
100797756,I1LA80
100797758,I1MYJ6
100797761,I1LCT2
100797764,I1LEC1
100797765,I1N3M5
100797766,A0A0R0F4Z3
100797767,I1LFM1
100797768,K7MV48
100797769,I1MYI4
100797770,I1JQV3
100797771,K7LHR2
100797777,K7MQ01
100797778,I1JKE8
100797779,A0A0R0KKX7
100797780,A0A0R0EJS3
100797782,I1LI05
100797784,I1NCK8
100797785,I1JLR5
100797786,I1N7U0
100797789,I1N9L8
100797790,I1N632
100797791,I1LGJ0
100797792,I1JYG2
100797793,K7LNT6
100797794,C6TIZ8
100797796,I1JW97
100797797,I1LLB7
100797800,I1JSH6
100797801,K7LVV8
100797803,K7KI82
100797804,C6THP9
100797805,I1LRE4
100797807,K7LUU3
100797809,I1ND50
100797810,I1NFB0
100797811,C6T9J4
100797813,K7KPQ6
100797814,I1LVI1
100797815,I1NHB1
100797816,A0A0R0K3T3
100797817,I1LR70
100797818,K7N5C5
100797819,C6T742
100797824,I1K353
100797825,I1LQF6
100797826,I1NDV2
100797827,I1K0E3
100797828,I1LVQ8
100797833,C6TAS3
100797835,I1KEI5
100797836,I1M021
100797837,K7KYD8
100797838,C6TEG8
100797839,D0FZ12
100797840,I1KAH6
100797841,I1M2Z0
100797842,A0A0R4J4X3
100797843,H2BER4
100797844,A0A0R0GJA8
100797847,K7LY69
100797848,I1K7K3
100797849,I1LXQ3
100797850,A0A0R4J3F8
100797854,I1MBK4
100797855,I1M8B7
100797856,I1MAX1
100797857,C6T7P0
100797860,K7L3Y3
100797861,I1M7H2
100797863,K7L0F8
100797864,A0A0R0GIH6
100797866,I1KN61
100797867,I1MDY5
100797868,K7KYY8
100797871,I1KK99
100797872,I1MFH5
100797873,I1MGF2
100797875,I1MD43
100797877,K7M9L4
100797879,I1KY89
100797881,I1KRA5
100797882,G0Z353
100797883,C6TKH6
100797885,I1KVK0
100797887,C6TGB2
100797888,I1KX90
100797889,I1KNY8
100797890,A0A0R0FUX3
100797891,C6TNR0
100797893,A0A0R0IF05
100797895,K7L5S0
100797896,I1J668
100797897,I1KUN0
100797899,K7MI02
100797900,I1J4V0
100797904,C6TCD8
100797907,I1L491
100797909,I1J4H8
100797911,I1J5L7
100797913,I1L164
100797914,I1MUI0
100797916,I1MUX4
100797918,K7K2R7
100797919,I1JFX1
100797920,I1L5Z0
100797921,K7MJA4
100797923,I1L6W7
100797925,I1KZW7
100797926,K7MKT1
100797927,K7KAI6
100797928,I1L1J0
100797930,C6TBA0
100797931,I1NBF7
100797934,I1JHE6
100797935,I1L913
100797938,A0A368ULS4
100797939,I1JC23
100797945,K7LKT7
100797946,I1JMA5
100797947,I1JMS6
100797948,A0A0R4J4C8
100797949,K7KF62
100797950,I1N587
100797952,I1L8M7
100797953,C6THL6
100797955,I1JMT0
100797956,I1JNA6
100797957,I1MZQ2
100797958,I1JQ93
100797959,I1JRN0
100797960,I1JS72
100797962,A0A0R0EVP9
100797963,I1LIG9
100797966,I1LG43
100797969,C6TAG3
100797970,A0A368UIN0
100797972,I1N659
100797973,I1LHX0
100797978,K7LQ91
100797982,I1JY84
100797983,I1JYM2
100797984,I1LTN1
100797986,I1NGC1
100797988,K7N5C6
100797991,I1JTS7
100797992,A0A0R0H7I0
100797993,A0A0R0HEY5
100797994,I1NGW5
100797995,K7KQE5
100797996,I1LQE3
100797998,I1LRN9
100797999,A0A0R0JZV2
100798000,C6TIH3
100798002,K7KMI5
100798005,C6T8N7
100798007,I1LZ06
100798009,K7M288
100798011,K7KPK5
100798012,I1M4C1
100798014,I1K8E3
100798016,I1LZ77
100798018,I1M2I9
100798019,C6TM72
100798020,I1M506
100798021,I1KCU1
100798026,I1MAB5
100798027,I1KAG3
100798030,I1M9V5
100798031,I1MAE2
100798032,K7M4K5
100798033,A0A0R0GBV5
100798034,K7L147
100798036,C6TF91
100798037,A0A0R4J4Z8
100798038,I1KKL9
100798039,I1KJ99
100798041,K7ME94
100798043,I1MFZ7
100798044,I1KPM3
100798045,C6TLL7
100798047,A0A0R0FXV0
100798048,K7MAS6
100798050,K7M9L2
100798053,I1KTY9
100798054,I1MM67
100798055,I1KV21
100798056,K7L9V3
100798057,K7K347
100798058,I1MLU6
100798061,I1J8E3
100798062,K7L666
100798064,I1JAJ1
100798066,K7K161
100798067,I1J7G5
100798068,K7K449
100798069,I1L0V6
100798071,K7MKH9
100798073,I1L6S2
100798077,I1MVW9
100798079,I1L4J2
100798080,I1MRH1
100798081,K7LF36
100798083,K7K947
100798084,I1L6F6
100798085,A0A0R0FHT5
100798087,K7KBF1
100798088,K7LB98
100798089,I1JEW3
100798090,C6TIW1
100798091,I1JGV0
100798093,I1JHX6
100798094,I1JIT7
100798097,I1LBQ9
100798099,I1JBG8
100798100,K7LL08
100798101,I1N2Q1
100798102,A0A368UIG5
100798103,K7MUG0
100798104,C6TH23
100798105,I1L7R8
100798106,I1N537
100798107,I1LBA0
100798108,K7K8P1
100798109,C6TDY8
100798110,I1N293
100798111,I1LDV5
100798112,C6SWY4
100798113,K7MUH9
100798114,I1JN45
100798116,K7KFN0
100798117,K7LGY4
100798118,I1JRN4
100798120,A0A0R0EW95
100798122,I1JK86
100798124,I1JQP9
100798125,I1JR71
100798126,K7LRP2
100798127,C6TH26
100798129,I1LIY3
100798131,I1NAY2
100798132,I1N5S4
100798133,I1JTU5
100798134,K7MVZ6
100798135,K7KKC8
100798136,A0A0R0HLZ8
100798137,I1LFQ7
100798138,I1JWX8
100798140,K7LN36
100798141,K7KL97
100798142,K7MZS7
100798144,I1N5X2
100798145,I1JV77
100798146,C6TL42
100798148,I1N6G2
100798149,C6TIT2
100798150,I1JXQ5
100798151,K7MVR5
100798154,I1NFR1
100798158,K7N4X7
100798162,I1LTS1
100798163,I1NFV2
100798164,I1K370
100798165,I1LPI0
100798166,I1NIM1
100798167,I1K588
100798168,I1LPT5
100798171,I1K243
100798174,A0A0R0K284
100798176,I1JZU1
100798181,C6TEL5
100798182,A0A0R0JVS7
100798183,K7LZ66
100798188,I1LXN5
100798190,I1LYR4
100798191,I1LZM2
100798192,I1M0H9
100798193,I1K8W4
100798194,I1M1J3
100798195,I1K6W3
100798198,I1LWJ8
100798201,I1K7G3
100798202,K7KT30
100798203,I1KC25
100798205,K7M4A7
100798207,I1KLG4
100798208,A0A0R0G768
100798211,I1KIB6
100798214,I1KL77
100798215,I1KM98
100798216,I1MA73
100798217,I1KNL6
100798218,K7KZ14
100798219,K7M8S0
100798222,I1MEH7
100798223,K7L1E5
100798225,I1MHU4
100798226,K7L4I6
100798227,I1KWR3
100798228,I1KYR5
100798229,I1MGT1
100798230,I1MDK2
100798231,I1MLR4
100798232,K7L7F6
100798233,I1KW58
100798234,K7MHQ7
100798235,I1MPM4
100798236,C6TJ92
100798237,K7MEB8
100798239,I1KYW3
100798240,I1MKL5
100798241,I1J7I2
100798242,I1KPU9
100798244,K7L5E1
100798247,K7K510
100798248,K7L6N0
100798251,I1MNY6
100798253,K7K4M1
100798254,C6SXD2
100798259,C6T7K3
100798260,K7ML17
100798264,I1MXX3
100798266,K7K9T8
100798267,I1MT28
100798269,I1L135
100798270,A0A0R0L8J4
100798273,I1MS73
100798274,I1MSA9
100798275,A0A0R0L3G5
100798276,K7LHQ9
100798277,C9WA66
100798280,I1JJR2
100798282,I1LF47
100798284,K7LI37
100798286,I1N4I4
100798287,I1N0S0
100798288,K7LGX0
100798289,A0A0R0EZD3
100798290,I1N1P3
100798293,I1LEC3
100798294,I1N3M9
100798295,A0A0R0F4I8
100798296,A0A0R0I5R7
100798297,I1MZ70
100798299,I1JQV4
100798301,I1MZ86
100798302,A0A0R0HQW0
100798303,A0A0R0F511
100798304,I1L8N4
100798305,A0A0R0KV03
100798307,A0A0R0KKU3
100798308,I1JPR3
100798311,I1LI06
100798314,I1LJC8
100798317,I1N7U1
100798318,I1LLM2
100798320,C6TEU5
100798322,A0A0R4J4A3
100798323,K7KIG6
100798324,C6SV78
100798325,I1NCN9
100798326,I1N6B3
100798328,C6T8V8
100798329,I1JWS3
100798332,K7KHG1
100798333,I1LU44
100798334,K7N1H7
100798336,A0A0R0HCI1
100798338,I1LRE5
100798339,I1NHS6
100798341,C6TD92
100798342,C6T9N8
100798344,I1NFA7
100798346,I1LVI3
100798347,C6TNT5
100798348,K7KQX4
100798350,I1NJ51
100798351,I1K153
100798352,I1NDE1
100798355,I1K360
100798358,I1K189
100798359,I1K1W2
100798360,K7M174
100798361,I1K0M5
100798363,I1LY59
100798365,I1K8P4
100798367,K7KYE3
100798368,I1K9F6
100798369,A0A0R4J4Y5
100798370,A0A0R0JF20
100798371,C6TI65
100798372,C6TBU3
100798374,C6T7I1
100798375,I1M5Y6
100798376,K7KU73
100798379,K7KV53
100798380,K7M7N1
100798381,I1M8C2
100798382,I1M8V0
100798384,K7M826
100798385,I1KMD3
100798386,K7L3Y4
100798388,I1KHS1
100798390,I1KMP5
100798392,K7MCR2
100798396,I1MGF5
100798398,I1MJB7
100798399,I1MJR2
100798400,C6TNI4
100798401,I1MDM7
100798402,A0A0R0FWV5
100798404,C6TMI2
100798406,I1KR95
100798407,I1KRU1
100798408,I1KSA8
100798410,I1KVK3
100798411,I1MN56
100798412,I1KWN4
100798413,I1KXA2
100798414,C6TE87
100798415,K7MEU7
100798416,I1KZE6
100798417,A0A0R0IF48
100798418,I1KQK5
100798419,A0A0R0IJM4
100798420,I1J985
100798421,A0A0R0FZ27
100798422,K7L7I9
100798423,K7L7X0
100798427,I1J8U1
100798428,K7K589
100798431,K7MNE3
100798432,I1J4I0
100798433,I1L4S8
100798434,I1MSR9
100798435,K7LFT8
100798440,K7LCS3
100798441,I1MUX5
100798442,I1MVE1
100798444,I1L5Z1
100798447,C6ZRZ4
100798448,I1MSA3
100798450,I1MTN4
100798451,I1JHV1
100798452,K7LC61
100798453,I1MV20
100798454,I1JDE1
100798456,I1JBD3
100798458,K7KA75
100798459,C6TK33
100798460,C6T4T1
100798461,A0A0R0I0C0
100798463,I1LED2
100798465,I1JD99
100798467,I1JCG8
100798469,I1LDC1
100798472,I1LEP1
100798473,A0A0R4J4D8
100798474,I1JNS0
100798476,I1JQ30
100798477,A0A0R0HPE7
100798478,I1JLN9
100798480,K7KEF0
100798481,I1JNA7
100798483,K7MRN3
100798484,K7KCB9
100798485,C6TC92
100798486,I1JRP8
100798487,A0A0R0KQ82
100798488,I1LND2
100798490,K7MYP0
100798491,K7KD74
100798492,I1LJX5
100798493,I1NBS6
100798495,I1LKV5
100798496,A0A0R0KMH2
100798497,I1LL89
100798498,I1LM95
100798499,C6TD81
100798500,K7KIE6
100798501,I1LHX5
100798502,K7KMB5
100798503,I1JUR0
100798504,I1LGU6
100798505,I1LH71
100798507,I1LHD6
100798508,I1JY86
100798510,I1JT45
100798514,K7KI24
100798515,I1LU61
100798516,C6TBL4
100798517,K7KQE7
100798519,I1NI57
100798520,C6TF68
100798523,C6TAA6
100798524,A0A0R0K2K1
100798526,I1K434
100798527,I1K5K5
100798528,I1K650
100798530,K7LZL3
100798531,A0A0R0JW45
100798534,I1LVR5
100798536,I1K0S1
100798544,I1M2J1
100798545,I1KB00
100798546,A0A0R0GV97
100798547,I1M507
100798548,A0A0R0JQ91
100798550,C6SX18
100798551,K7KTM6
100798553,I1KAG4
100798555,K7KWC8
100798556,I1M6G5
100798558,I1M6K9
100798559,K7M8E1
100798561,I1M719
100798562,I1KJH0
100798563,K7L1H7
100798564,I1KKM6
100798565,I1KLR2
100798567,I1MCE6
100798568,C6TGI1
100798570,A0A368UI94
100798571,I1MF03
100798572,I1MCK0
100798576,K7L8N1
100798577,K7L949
100798578,A0A0R0FVB4
100798579,K7L9R5
100798581,K7MAS8
100798582,I1KQC2
100798585,K7L6R5
100798586,K7L761
100798588,I1KV23
100798589,I1KXU9
100798590,I1MLU7
100798594,I1KSJ6
100798596,K7K5E1
100798597,I1KTX9
100798598,I1J6X7
100798599,K7K3F5
100798600,I1J8D7
100798603,I1MT65
100798604,I1L6S4
100798607,G3ECQ9
100798608,I1L3Z8
100798609,C6TKR8
100798612,I1MRJ3
100798614,I1L5I2
100798615,C6TIG2
100798616,I1MRK3
100798619,I1JJ87
100798620,I1L1W7
100798621,C6TKM4
100798622,C6T7M5
100798623,I1JBI8
100798625,K7KAK7
100798626,C6THB5
100798627,I1LB32
100798628,K7KBG7
100798630,I1JBG9
100798631,I1LDN4
100798633,A0A0R0F3Z7
100798635,K7LJ63
100798636,K7MVC1
100798637,C6TAN1
100798638,I1JCJ3
100798639,K7LK78
100798640,A0A0R0FCM7
100798644,I1JPC8
100798645,A0A0R0HWK0
100798646,I1JRN7
100798647,I1L8G4
100798648,I1MZC3
100798650,I1JM95
100798651,I1N0P1
100798652,K7LHI3
100798655,I1JQQ0
100798656,C6TFV6
100798657,I1LMN2
100798658,I1JKB2
100798659,I1LIY5
100798661,K7MZE5
100798670,I1LH70
100798672,I1N673
100798673,I1NC96
100798674,C6F117
100798675,K7MVX7
100798676,A0A0R4J338
100798677,I1JSJ3
100798678,I1N6E3
100798680,I1JXA0
100798682,I1JXQ6
100798686,I1JT68
100798690,C6T673
100798691,K7KJT5
100798692,C6T7U3
100798693,I1NFV4
100798696,I1NHP2
100798697,I1NIM3
100798700,I1ND04
100798702,C6TF76
100798703,I1K4K7
100798704,C6TGB7
100798706,I1K6J5
100798711,I1M3P1
100798713,I1LXN6
100798717,I1LZM3
100798718,I1K8W6
100798719,I1M1J5
100798720,I1KBC8
100798721,I1M4H7
100798722,I1KCC2
100798723,K7LX04
100798726,I1LWU1
100798727,C6THE6
100798728,K7KT32
100798729,K7KVJ7
100798730,I1M869
100798732,I1M9B5
100798735,I1KHF1
100798736,A0A0R0GLW2
100798737,I1KIB8
100798738,I1M737
100798739,K7M6J6
100798740,I1KL80
100798741,I1KM99
100798747,K7L1Z1
100798748,I1MHU8
100798749,C6T741
100798750,I1KWR8
100798751,I1KXD0
100798752,I1KYR6
100798753,K7MBJ7
100798754,I1MLR5
100798755,I1KUH3
100798756,I1MMN7
100798757,C6TFD8
100798759,K7MHQ9
100798761,I1MQC0
100798766,I1KPV0
100798772,I1J9X6
100798775,I1J6F8
100798776,I1MNY9
100798779,K7K4M3
100798780,I1J9P9
100798781,I1MWN3
100798782,C6TEE9
100798783,I1MXQ7
100798784,I1J589
100798786,I1MTN1
100798787,I1MU40
100798788,I1L1R1
100798789,I1L2W3
100798791,I1JB93
100798792,I1JGU2
100798795,A0A0R0IAW3
100798801,A0A0R0KYN1
100798803,I1JID6
100798805,I1JJR3
100798807,I1LCZ0
100798808,I1L9F4
100798809,I1N3B5
100798810,I1L9M7
100798811,K7K7Q4
100798813,I1N4I7
100798815,I1LBT2
100798816,I1MYM3
100798817,C6TEG6
100798818,I1L7Z3
100798821,A0A0R0HNG9
100798822,K7MU75
100798823,I1N4H5
100798825,K7MV52
100798827,K7KGF5
100798828,I1L949
100798829,A0A368UGI8
100798830,I1L9M4
100798831,I1MZE6
100798832,K7LID1
100798833,I1JNV3
100798835,A0A0R4J302
100798836,I1JPR4
100798839,K7MWQ6
100798840,I1LI08
100798842,I1NAC5
100798848,K7MXV2
100798849,I1N8P5
100798850,I1N9M3
100798854,K7N0D4
100798855,I1JSN9
100798856,I1LLC4
100798857,I1JSS8
100798858,I1JYM3
100798861,I1JTY6
100798862,I1LQZ8
100798863,C6TAM5
100798865,I1LNN6
100798866,I1LTB2
100798867,I1NEV7
100798868,I1NFB3
100798869,I1LUL6
100798871,C6TH57
100798872,I1K2Q0
100798873,I1LVI4
100798875,I1K4J1
100798877,I1NJ53
100798878,K7KNE6
100798881,I1K361
100798883,I1K034
100798884,I1LZP4
100798885,I1K190
100798888,I1K248
100798889,K7M3G9
100798890,I1LY62
100798892,I1M026
100798893,K7KYE4
100798894,I1M104
100798895,C6TN70
100798896,K7M1H9
100798897,K7KUM7
100798899,K7M2T1
100798900,K7KWJ6
100798901,I1LXF9
100798902,I1K7K9
100798903,K7LXQ1
100798904,A0A0R0JJM8
100798909,A0A0R0GAF9
100798910,I1M8V1
100798911,K7M7R0
100798912,C6SWR8
100798913,I1KLX7
100798914,A0A0R0J554
100798915,I1KNH1
100798916,K7M4M7
100798917,K7KZS3
100798919,I1KMP7
100798922,K7L0A8
100798923,K7MDN6
100798924,A0A0R0J369
100798925,I1MFH7
100798926,I1MGF6
100798927,A0A0R0G446
100798928,I1MJB8
100798929,K7ME99
100798930,I1KX60
100798931,I1MD91
100798932,A0A0R0G3N1
100798933,A0A0R0IVN3
100798935,I1KQP5
100798938,K7L630
100798939,A0A368UGZ4
100798940,I1KVK5
100798941,A0A0R0G0J8
100798942,I1KWN9
100798944,A0A0R0J2L9
100798945,K7MEV2
100798946,I1KZF2
100798948,I1KP31
100798949,K7L540
100798950,I1KRU7
100798951,I1MNE6
100798952,I1KUN2
100798954,I1MPG9
100798956,I1MJY9
100798957,G3ECQ8
100798958,I1J8U3
100798959,I1JA85
100798960,K7LEA3
100798961,I1L495
100798962,K7MK66
100798963,I1J4I6
100798964,A0A0R0IAV4
100798965,I1MQS2
100798968,I1J644
100798969,A0A0R0I422
100798970,C6TAD7
100798971,I1MUX7
100798973,I1MWH7
100798975,I1L5Z2
100798978,A0A0R0IJV1
100798979,A0A0R0FJJ9
100798980,K7LB46
100798981,I1MTN5
100798983,I1L1J2
100798984,I1JDE4
100798986,I1JDV8
100798988,I1JFU5
100798989,C6TGW2
100798990,I1JHF2
100798991,K7LIV1
100798992,K7MS54
100798994,I1LCD4
100798995,K7K691
100798996,I1LED4
100798997,A0A0R0F9N6
100798998,I1JDA2
100799000,I1LDC4
